nyc/0316_feis.pdf,125th Street @ Fifth Ave,x,date,09:00-09:15,,,,,,,,,,,,,101,44,114,57,,,,,40.80642,-73.94225
nyc/0316_feis.pdf,125th Street @ Fifth Ave,x,date,12:00-12:15,,,,,,,,,,,,,151,48,223,60,,,,,40.80642,-73.94225
nyc/0316_feis.pdf,125th Street @ Fifth Ave,x,date,17:00-17:15,,,,,,,,,,,,,206,77,283,72,,,,,40.80642,-73.94225
nyc/0316_feis.pdf,East 124th Street @ Madison Ave,x,date,09:00-09:15,,,,,,,,,,,,,48,58,18,22,,,,,40.80506,-73.94116
nyc/0316_feis.pdf,East 124th Street @ Madison Ave,x,date,12:00-12:15,,,,,,,,,,,,,75,56,27,36,,,,,40.80506,-73.94116
nyc/0316_feis.pdf,East 124th Street @ Madison Ave,x,date,17:00-17:15,,,,,,,,,,,,,41,58,37,40,,,,,40.80506,-73.94116
nyc/0316_feis.pdf,East 125th Street @ Lexington Ave,x,date,09:00-09:15,,,,,,,,,,,,,166,98,126,136,,,,,40.80436,-73.93740
nyc/0316_feis.pdf,East 125th Street @ Lexington Ave,x,date,12:00-12:15,,,,,,,,,,,,,238,110,217,206,,,,,40.80436,-73.93740
nyc/0316_feis.pdf,East 125th Street @ Lexington Ave,x,date,17:00-17:15,,,,,,,,,,,,,200,134,214,206,,,,,40.80436,-73.93740
nyc/0316_feis.pdf,East 125th Street @ Madison Ave,x,date,09:00-09:15,,,,,,,,,,,,,132,42,102,38,,,,,40.80575,-73.94062
nyc/0316_feis.pdf,East 125th Street @ Madison Ave,x,date,12:00-12:15,,,,,,,,,,,,,198,42,193,52,,,,,40.80575,-73.94062
nyc/0316_feis.pdf,East 125th Street @ Madison Ave,x,date,17:00-17:15,,,,,,,,,,,,,241,52,192,39,,,,,40.80575,-73.94062
nyc/0316_feis.pdf,East 125th Street @ Park Ave (Northbound),x,date,09:00-09:15,,,,,,,,,,,,,176,67,231,60,,,,,40.80506,-73.93910
nyc/0316_feis.pdf,East 125th Street @ Park Ave (Northbound),x,date,12:00-12:15,,,,,,,,,,,,,206,78,215,69,,,,,40.80506,-73.93910
nyc/0316_feis.pdf,East 125th Street @ Park Ave (Northbound),x,date,17:00-17:15,,,,,,,,,,,,,282,60,297,50,,,,,40.80506,-73.93910
nyc/0316_feis.pdf,East 125th Street @ Park Ave (Southbound),x,date,09:00-09:15,,,,,,,,,,,,,183,32,177,19,,,,,40.80507,-73.93903
nyc/0316_feis.pdf,East 125th Street @ Park Ave (Southbound),x,date,12:00-12:15,,,,,,,,,,,,,199,32,217,19,,,,,40.80507,-73.93903
nyc/0316_feis.pdf,East 125th Street @ Park Ave (Southbound),x,date,17:00-17:15,,,,,,,,,,,,,229,30,236,9,,,,,40.80507,-73.93903
nyc/0316_feis.pdf,East 125th Street @ Third Ave,x,date,09:00-09:15,,,,,,,,,,,,,41,29,64,52,,,,,40.80371,-73.93581
nyc/0316_feis.pdf,East 125th Street @ Third Ave,x,date,12:00-12:15,,,,,,,,,,,,,51,29,68,93,,,,,40.80371,-73.93581
nyc/0316_feis.pdf,East 125th Street @ Third Ave,x,date,17:00-17:15,,,,,,,,,,,,,55,34,90,66,,,,,40.80371,-73.93581
nyc/0316_feis.pdf,West 124th Street @ Adam Clayton Powell Blvd,x,date,09:00-09:15,,,,,,,,,,,,,33,80,32,81,,,,,40.80830,-73.94877
nyc/0316_feis.pdf,West 124th Street @ Adam Clayton Powell Blvd,x,date,12:00-12:15,,,,,,,,,,,,,60,87,41,103,,,,,40.80830,-73.94877
nyc/0316_feis.pdf,West 124th Street @ Adam Clayton Powell Blvd,x,date,17:00-17:15,,,,,,,,,,,,,40,114,28,122,,,,,40.80830,-73.94877
nyc/0316_feis.pdf,West 124th Street @ Malcolm X Boulevard,x,date,09:00-09:15,,,,,,,,,,,,,62,94,19,93,,,,,40.80712,-73.94598
nyc/0316_feis.pdf,West 124th Street @ Malcolm X Boulevard,x,date,12:00-12:15,,,,,,,,,,,,,78,100,27,52,,,,,40.80712,-73.94598
nyc/0316_feis.pdf,West 124th Street @ Malcolm X Boulevard,x,date,17:00-17:15,,,,,,,,,,,,,60,155,2,43,,,,,40.80712,-73.94598
nyc/0316_feis.pdf,West 125th Street @ Adam Clayton Powell Blvd,x,date,09:00-09:15,,,,,,,,,,,,,170,75,129,69,,,,,40.80899,-73.94837
nyc/0316_feis.pdf,West 125th Street @ Adam Clayton Powell Blvd,x,date,12:00-12:15,,,,,,,,,,,,,267,70,429,154,,,,,40.80899,-73.94837
nyc/0316_feis.pdf,West 125th Street @ Adam Clayton Powell Blvd,x,date,17:00-17:15,,,,,,,,,,,,,278,97,605,141,,,,,40.80899,-73.94837
nyc/0316_feis.pdf,West 125th Street @ Broadway,x,date,09:00-09:15,,,,,,,,,,,,,15,66,15,49,,,,,40.81576,-73.95832
nyc/0316_feis.pdf,West 125th Street @ Broadway,x,date,12:00-12:15,,,,,,,,,,,,,17,57,18,39,,,,,40.81576,-73.95832
nyc/0316_feis.pdf,West 125th Street @ Broadway,x,date,17:00-17:15,,,,,,,,,,,,,15,85,25,78,,,,,40.81576,-73.95832
nyc/0316_feis.pdf,West 125th Street @ Frederick Douglass Blvd,x,date,09:00-09:15,,,,,,,,,,,,,173,80,140,56,,,,,40.81019,-73.95116
nyc/0316_feis.pdf,West 125th Street @ Frederick Douglass Blvd,x,date,12:00-12:15,,,,,,,,,,,,,258,148,381,146,,,,,40.81019,-73.95116
nyc/0316_feis.pdf,West 125th Street @ Frederick Douglass Blvd,x,date,17:00-17:15,,,,,,,,,,,,,235,118,444,134,,,,,40.81019,-73.95116
nyc/0316_feis.pdf,West 125th Street @ Malcolm X Boulevard,x,date,09:00-09:15,,,,,,,,,,,,,172,83,151,138,,,,,40.80780,-73.94549
nyc/0316_feis.pdf,West 125th Street @ Malcolm X Boulevard,x,date,12:00-12:15,,,,,,,,,,,,,249,147,233,277,,,,,40.80780,-73.94549
nyc/0316_feis.pdf,West 125th Street @ Malcolm X Boulevard,x,date,17:00-17:15,,,,,,,,,,,,,225,142,294,171,,,,,40.80780,-73.94549
nyc/0316_feis.pdf,West 125th Street @ St. Nicholas Ave,x,date,09:00-09:15,,,,,,,,,,,,,134,50,109,78,,,,,40.81074,-73.95259
nyc/0316_feis.pdf,West 125th Street @ St. Nicholas Ave,x,date,12:00-12:15,,,,,,,,,,,,,245,90,202,79,,,,,40.81074,-73.95259
nyc/0316_feis.pdf,West 125th Street @ St. Nicholas Ave,x,date,17:00-17:15,,,,,,,,,,,,,246,103,212,108,,,,,40.81074,-73.95259
nyc/0316_feis.pdf,West 126th Street @ Adam Clayton Powell Blvd,x,date,09:00-09:15,,,,,,,,,,,,,27,81,26,75,,,,,40.80964,-73.94787
nyc/0316_feis.pdf,West 126th Street @ Adam Clayton Powell Blvd,x,date,12:00-12:15,,,,,,,,,,,,,22,95,35,89,,,,,40.80964,-73.94787
nyc/0316_feis.pdf,West 126th Street @ Adam Clayton Powell Blvd,x,date,17:00-17:15,,,,,,,,,,,,,24,89,28,71,,,,,40.80964,-73.94787
nyc/0316_feis.pdf,West 126th Street @ Malcolm X Boulevard,x,date,09:00-09:15,,,,,,,,,,,,,28,108,28,197,,,,,40.80847,-73.94500
nyc/0316_feis.pdf,West 126th Street @ Malcolm X Boulevard,x,date,12:00-12:15,,,,,,,,,,,,,22,168,62,138,,,,,40.80847,-73.94500
nyc/0316_feis.pdf,West 126th Street @ Malcolm X Boulevard,x,date,17:00-17:15,,,,,,,,,,,,,23,200,43,221,,,,,40.80847,-73.94500
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 2nd Ave,x,date,09:00-09:15,,,,,,,,,,,,,11,82(extrapolated),11(extrapolated),82,,,,,40.80276,-73.93361
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 2nd Ave,x,date,12:00-12:15,,,,,,,,,,,,,34,107(extrapolated),34(extrapolated),107,,,,,40.80276,-73.93361
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 2nd Ave,x,date,17:00-17:15,,,,,,,,,,,,,12,85(extrapolated),12(extrapolated),85,,,,,40.80276,-73.93361
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 3rd Ave,x,date,09:00-09:15,,,,,,,,,,,,,41,29,64,52,,,,,40.80371,-73.93585
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 3rd Ave,x,date,12:00-12:15,,,,,,,,,,,,,41,49,75,38,,,,,40.80371,-73.93585
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and 3rd Ave,x,date,17:00-17:15,,,,,,,,,,,,,55,34,90,66,,,,,40.80371,-73.93585
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and Lexington Ave,x,date,09:00-09:15,,,,,,,,,,,,,166,98,126,98(extrapolated),,,,,40.80437,-73.93743
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and Lexington Ave,x,date,12:00-12:15,,,,,,,,,,,,,190,261,186,261(extrapolated),,,,,40.80437,-73.93743
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 125th Street and Lexington Ave,x,date,17:00-17:15,,,,,,,,,,,,,200,134,214,134(extrapolated),,,,,40.80437,-73.93743
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 2nd Ave,x,date,09:00-09:15,,,,,,,,,,,,,18,19(extrapolated),21,19,,,,,40.80343,-73.93314
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 2nd Ave,x,date,12:00-12:15,,,,,,,,,,,,,15,19(extrapolated),26,19,,,,,40.80343,-73.93314
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 2nd Ave,x,date,17:00-17:15,,,,,,,,,,,,,13,26(extrapolated),17,26,,,,,40.80343,-73.93314
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 3rd Ave,x,date,09:00-09:15,,,,,,,,,,,,,22,8,9,8(extrapolated),,,,,40.80441,-73.93537
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 3rd Ave,x,date,12:00-12:15,,,,,,,,,,,,,6,8,6,8(extrapolated),,,,,40.80441,-73.93537
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 126th St and 3rd Ave,x,date,17:00-17:15,,,,,,,,,,,,,12,9,8,9(extrapolated),,,,,40.80441,-73.93537
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 127th St and 3rd Ave,x,date,09:00-09:15,,,,,,,,,,,,,5(extrapolated),11,5,11(extrapolated),,,,,40.80497,-73.93488
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 127th St and 3rd Ave,x,date,12:00-12:15,,,,,,,,,,,,,1(extrapolated),4,1,4(extrapolated),,,,,40.80497,-73.93488
nyc/07DME025M_\ DEIS_17_Transit_and_Pedestrians.pdf,East 127th St and 3rd Ave,x,date,17:00-17:15,,,,,,,,,,,,,2(extrapolated),2,2,2(extrapolated),,,,,40.80497,-73.93488
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Davison Ave and Kingsbridge Rd,x,date,09:00-09:15,,,,,,,,,,,,,67(extrapolated),16,67,14,,,,,40.86765,-73.89860
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Davison Ave and Kingsbridge Rd,x,date,12:00-12:15,,,,,,,,,,,,,150(extrapolated),5,150,7,,,,,40.86765,-73.89860
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Jerome Ave and 195th St,x,date,09:00-09:15,,,,,,,,,,,,,83,175(extrapolated),34,175,,,,,40.86858,-73.89660
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Jerome Ave and 195th St,x,date,12:00-12:15,,,,,,,,,,,,,18,148(extrapolated),29,148,,,,,40.86858,-73.89660
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Jerome Ave and Kingsbridge Rd,x,date,09:00-09:15,,,,,,,,,,,,,46,89,61,45,,,,,40.86744,-73.89739
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Jerome Ave and Kingsbridge Rd,x,date,12:00-12:15,,,,,,,,,,,,,57,68,72,63,,,,,40.86744,-73.89739
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Reservoir Ave and 195th St,x,date,09:00-09:15,,,,,,,,,,,,,301,56,14,33,,,,,40.86967,-73.89896
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Reservoir Ave and 195th St,x,date,12:00-12:15,,,,,,,,,,,,,32,30,8,13,,,,,40.86967,-73.89896
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Reservoir Ave and Kingbridge Rd,x,date,09:00-09:15,,,,,,,,,,,,,71,27,73,17,,,,,40.86788,-73.89948
nyc/08DME004X_FEIS_Appendix_C_Transit_and_Pedestrians.pdf,Reservoir Ave and Kingbridge Rd,x,date,12:00-12:15,,,,,,,,,,,,,70,12,120,31,,,,,40.86788,-73.89948
nyc/08DME007K_DEIS_Appendix_G_Pedestrian_Volume_Maps.pdf,Mermaid Ave and W. 17th St,x,date,09:00-09:15,,,,,,,,,,,,,30,12,76,10,,,,,40.57665,-73.98478
nyc/08DME007K_DEIS_Appendix_G_Pedestrian_Volume_Maps.pdf,Surf Ave and W. 16th St,x,date,09:00-09:15,,,,,,,,,,,,,34,4,28,2,,,,,40.57541,-73.98345
nyc/08DME007K_DEIS_Appendix_G_Pedestrian_Volume_Maps.pdf,Surf Ave and W. 17th St,x,date,09:00-09:15,,,,,,,,,,,,,20,6,35,5,,,,,40.57533,-73.98452
nyc/10_feis.pdf,Bushwick Ave and Flushing Ave,x,date,09:00-10:00,,,,,,,,,,,,,104(extrapolated),119,104,55,,,,,40.70193,-73.93709
nyc/10_feis.pdf,Bushwick Ave and Flushing Ave,x,date,12:00-13:00,,,,,,,,,,,,,100(extrapolated),48,100,35,,,,,40.70193,-73.93709
nyc/10_feis.pdf,Bushwick Ave and Flushing Ave,x,date,17:00-18:00,,,,,,,,,,,,,97(extrapolated),63,97,33,,,,,40.70193,-73.93709
nyc/10_feis.pdf,Evergreen Ave and Flushing Ave,x,date,09:00-10:00,,,,,,,,,,,,,89(extrapolated),25(extrapolated),89,25,,,,,40.70268,-73.93398
nyc/10_feis.pdf,Evergreen Ave and Flushing Ave,x,date,12:00-13:00,,,,,,,,,,,,,21(extrapolated),89(extrapolated),21,89,,,,,40.70268,-73.93398
nyc/10_feis.pdf,Evergreen Ave and Flushing Ave,x,date,17:00-18:00,,,,,,,,,,,,,85(extrapolated),22(extrapolated),85,22,,,,,40.70268,-73.93398
nyc/11DME001K_FEIS_09_Transportation.pdf,Navy St and Nassau St,x,date,09:00-09:15,,,,,,,,,,,,,9,9,13,55,,,,,40.69826,-73.98061
nyc/11DME001K_FEIS_09_Transportation.pdf,Navy St and Nassau St,x,date,12:00-12:15,,,,,,,,,,,,,11,21,7,38,,,,,40.69826,-73.98061
nyc/11DME001K_FEIS_09_Transportation.pdf,Navy St and Nassau St,x,date,17:00-17:15,,,,,,,,,,,,,6,7,15,12,,,,,40.69826,-73.98061
nyc/11DME001K_FEIS_09_Transportation.pdf,Navy St and Sands St,x,date,09:00-09:15,,,,,,,,,,,,,19,5,10,31,,,,,40.69973,-73.98056
nyc/11DME001K_FEIS_09_Transportation.pdf,Navy St and Sands St,x,date,12:00-12:15,,,,,,,,,,,,,5,21,5,4,,,,,40.69973,-73.98056
